Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,modularity_class,betweenesscentrality,isfraud
99360,1,0,1,1784913,0,1784913,0,0,185,0,0
8581,0,1,1,0,1349463,1349463,1,1,186,0,0
27487,1,0,1,1349463,0,1349463,0,0,186,0,0
70889,0,1,1,0,3453599,3453599,1,1,187,0,0
36540,1,0,1,3453599,0,3453599,0,0,187,0,0
349,0,1,1,0,3750180,3750180,1,1,188,0,0
6966,1,0,1,3750180,0,3750180,0,0,188,0,0
72130,0,1,1,0,3816892,3816892,1,1,189,0,0
26194,1,0,1,3816892,0,3816892,0,0,189,0,0
14057,0,1,1,0,611056,611056,1,1,190,0,0
33935,1,0,1,611056,0,611056,0,0,190,0,0
1646,0,1,1,0,112917,112917,1,1,191,0,0
87331,1,0,1,112917,0,112917,0,0,191,0,0
82959,0,1,1,0,3291373,3291373,1,1,192,0,0
5634,1,0,1,3291373,0,3291373,0,0,192,0,0
97278,0,1,1,0,1898417,1898417,1,1,193,0,0
9091,1,0,1,1898417,0,1898417,0,0,193,0,0
69663,0,1,1,0,3530283,3530283,1,1,194,0,0
51624,1,0,1,3530283,0,3530283,0,0,194,0,0
35511,1,1,2,2071229,448910,2520139,1,1,73,0,0
75542,1,0,1,448910,0,448910,0,0,73,0,0
32042,1,1,2,1589935,5712794,7302729,1,1,131,0.000001,0
72317,1,0,1,5712794,0,5712794,0,0,131,0,0
81273,0,1,1,0,2936526,2936526,1,1,195,0,0
46402,1,0,1,2936526,0,2936526,0,0,195,0,0
82705,0,1,1,0,514418,514418,1,1,196,0,0
31310,1,0,1,514418,0,514418,0,0,196,0,0
64028,0,1,1,0,646119,646119,1,1,197,0,0
27444,1,0,1,646119,0,646119,0,0,197,0,0
33718,0,1,1,0,670391,670391,1,1,198,0,0
69566,1,0,1,670391,0,670391,0,0,198,0,0
52088,0,1,1,0,2181996,2181996,1,1,199,0,0
41176,1,0,1,2181996,0,2181996,0,0,199,0,0
45294,0,1,1,0,5959988,5959988,1,1,200,0,0
6199,1,0,1,5959988,0,5959988,0,0,200,0,0
17576,0,1,1,0,185456,185456,2,0.666667,118,0,0
83939,1,1,2,185456,1268221,1453677,1,1,118,0,0
27283,0,16,16,0,5259812,5259812,1,1,201,0,0
77879,1,0,1,328738,0,328738,0,0,201,0,0
84171,1,0,1,328738,0,328738,0,0,201,0,0
88291,1,0,1,328738,0,328738,0,0,201,0,0
69374,1,0,1,328738,0,328738,0,0,201,0,0
40542,1,0,1,328738,0,328738,0,0,201,0,0
15631,1,0,1,328738,0,328738,0,0,201,0,0
79182,1,0,1,328738,0,328738,0,0,201,0,0
42325,1,0,1,328738,0,328738,0,0,201,0,0
30617,1,0,1,328738,0,328738,0,0,201,0,0
699,1,0,1,328738,0,328738,0,0,201,0,0
25903,1,0,1,328738,0,328738,0,0,201,0,0
200,1,0,1,328738,0,328738,0,0,201,0,0
66844,1,0,1,328739,0,328739,0,0,201,0,0
32925,1,0,1,328739,0,328739,0,0,201,0,0
12802,1,0,1,328739,0,328739,0,0,201,0,0
62007,1,0,1,328739,0,328739,0,0,201,0,0
96057,0,26,26,0,4422975,4422975,13,0.327731,9,0,0
62983,1,0,1,170114,0,170114,0,0,9,0,0
92703,1,0,1,170114,0,170114,0,0,9,0,0
84145,1,0,1,170114,0,170114,0,0,9,0,0
53361,1,0,1,170114,0,170114,0,0,9,0,0
26494,1,0,1,170114,0,170114,0,0,9,0,0
50151,1,0,1,170114,0,170114,0,0,9,0,0
1503,1,0,1,170114,0,170114,0,0,9,0,0
79367,1,0,1,170114,0,170114,0,0,9,0,0
98815,1,0,1,170114,0,170114,0,0,9,0,0
99099,1,0,1,170114,0,170114,0,0,9,0,0
2474,1,0,1,170114,0,170114,0,0,9,0,0
58010,1,0,1,170114,0,170114,0,0,9,0,0
22745,1,0,1,170114,0,170114,0,0,9,0,0
71784,1,0,1,170114,0,170114,0,0,9,0,0
90078,1,0,1,170114,0,170114,0,0,9,0,0
65929,1,0,1,170115,0,170115,0,0,9,0,0
78784,1,0,1,170115,0,170115,0,0,9,0,0
94776,1,0,1,170115,0,170115,0,0,9,0,0
53,1,0,1,170115,0,170115,0,0,9,0,0
99829,1,0,1,170115,0,170115,0,0,9,0,0
60127,1,0,1,170115,0,170115,0,0,9,0,0
80879,1,0,1,170115,0,170115,0,0,9,0,0
63401,1,0,1,170115,0,170115,0,0,9,0,0
18465,1,0,1,170115,0,170115,0,0,9,0,0
67171,1,0,1,170115,0,170115,0,0,9,0,0
19104,0,12,12,0,538717,538717,1,1,202,0,0
30226,1,0,1,44893,0,44893,0,0,202,0,0
45136,1,0,1,44893,0,44893,0,0,202,0,0
51392,1,0,1,44893,0,44893,0,0,202,0,0
38543,1,0,1,44893,0,44893,0,0,202,0,0
78726,1,0,1,44893,0,44893,0,0,202,0,0
48379,1,0,1,44893,0,44893,0,0,202,0,0
25355,1,0,1,44893,0,44893,0,0,202,0,0
97525,1,0,1,44893,0,44893,0,0,202,0,0
35911,1,0,1,44893,0,44893,0,0,202,0,0
56102,1,0,1,44893,0,44893,0,0,202,0,0
61426,1,0,1,44893,0,44893,0,0,202,0,0
64427,1,0,1,44894,0,44894,0,0,202,0,0
8550,0,20,20,0,5504340,5504340,1,1,203,0,0
5807,1,0,1,275217,0,275217,0,0,203,0,0
6886,1,0,1,275217,0,275217,0,0,203,0,0
43462,1,0,1,275217,0,275217,0,0,203,0,0
32084,1,0,1,275217,0,275217,0,0,203,0,0
91241,1,0,1,275217,0,275217,0,0,203,0,0
59526,1,0,1,275217,0,275217,0,0,203,0,0
90174,1,0,1,275217,0,275217,0,0,203,0,0
66241,1,0,1,275217,0,275217,0,0,203,0,0
71916,1,0,1,275217,0,275217,0,0,203,0,0
35146,1,0,1,275217,0,275217,0,0,203,0,0
97122,1,0,1,275217,0,275217,0,0,203,0,0
562,1,0,1,275217,0,275217,0,0,203,0,0
9064,1,0,1,275217,0,275217,0,0,203,0,0
87178,1,0,1,275217,0,275217,0,0,203,0,0
90066,1,0,1,275217,0,275217,0,0,203,0,0
98551,1,0,1,275217,0,275217,0,0,203,0,0
53029,1,0,1,275217,0,275217,0,0,203,0,0
93401,1,0,1,275217,0,275217,0,0,203,0,0
28645,1,0,1,275217,0,275217,0,0,203,0,0
58183,1,0,1,275217,0,275217,0,0,203,0,0
49153,0,3,3,0,803381,803381,1,1,204,0,0
20352,1,0,1,267793,0,267793,0,0,204,0,0
86005,1,0,1,267794,0,267794,0,0,204,0,0
52923,1,0,1,267794,0,267794,0,0,204,0,0
55870,0,1,1,0,1886673,1886673,1,1,205,0,0
17530,1,0,1,1886673,0,1886673,0,0,205,0,0
84344,0,1,1,0,4449948,4449948,1,1,206,0,0
24873,1,0,1,4449948,0,4449948,0,0,206,0,0
15530,0,1,1,0,2389506,2389506,1,1,207,0,0
73375,1,0,1,2389506,0,2389506,0,0,207,0,0
97472,0,1,1,0,4112242,4112242,1,1,208,0,0
62943,1,0,1,4112242,0,4112242,0,0,208,0,0
68506,0,1,1,0,2990897,2990897,1,1,209,0,0
71141,1,0,1,2990897,0,2990897,0,0,209,0,0
61071,0,1,1,0,1623705,1623705,1,1,24,0,0
70912,2,0,2,4544604,0,4544604,0,0,24,0,0
31174,1,0,1,1115815,0,1115815,0,0,184,0,0
53935,0,1,1,0,1176907,1176907,1,1,210,0,0
467,1,0,1,1176907,0,1176907,0,0,210,0,0
23812,0,1,1,0,3817906,3817906,1,1,211,0,0
29698,1,0,1,3817906,0,3817906,0,0,211,0,0
87748,0,1,1,0,2627756,2627756,1,1,212,0,0
79291,1,0,1,2627756,0,2627756,0,0,212,0,0
20779,0,2,2,0,5076291,5076291,12,0.186916,14,0,0
61,1,1,2,4697163,631490,5328653,11,0.176471,14,0.000002,0
15264,0,1,1,0,160095,160095,1,1,213,0,0
83912,1,0,1,160095,0,160095,0,0,213,0,0
63412,0,1,1,0,2491642,2491642,1,1,214,0,0
62120,1,0,1,2491642,0,2491642,0,0,214,0,0
84097,0,2,2,0,6242818,6242818,13,0.159574,32,0,0
2196,1,0,1,4854963,0,4854963,0,0,32,0,0
81456,0,1,1,0,1825646,1825646,2,0.666667,19,0,0
59191,1,1,2,1825646,420739,2246385,1,1,19,0,0
50700,1,1,2,220813,2876429,3097242,1,1,22,0.000001,0
46668,1,0,1,2876429,0,2876429,0,0,22,0,0
71957,0,1,1,0,4384402,4384402,1,1,215,0,0
95606,1,0,1,4384402,0,4384402,0,0,215,0,0
6711,0,1,1,0,2188635,2188635,14,0.121622,5,0,0
27336,1,1,2,2188635,381968,2570603,13,0.130769,5,0.000002,0
21226,0,1,1,0,3550767,3550767,1,1,216,0,0
88390,2,0,2,5143144,0,5143144,0,0,216,0,0
96135,1,1,2,3270858,1437053,4707911,6,0.285714,13,0.000002,0
18124,0,1,1,0,931666,931666,1,1,217,0,0
73026,1,0,1,931666,0,931666,0,0,217,0,0
9107,0,1,1,0,3295362,3295362,1,1,218,0,0
84347,1,0,1,3295362,0,3295362,0,0,218,0,0
71698,0,1,1,0,3268260,3268260,1,1,219,0,0
81522,1,0,1,3268260,0,3268260,0,0,219,0,0
74435,0,1,1,0,1385304,1385304,1,1,56,0,0
50110,2,0,2,1846333,0,1846333,0,0,56,0,0
9309,0,1,1,0,1299187,1299187,2,0.666667,216,0,0
17700,1,1,2,1299187,1592377,2891564,1,1,216,0,0
99934,0,1,1,0,3855137,3855137,1,1,220,0,0
55222,1,0,1,3855137,0,3855137,0,0,220,0,0
80885,0,1,1,0,3999274,3999274,1,1,221,0,0
20631,1,0,1,3999274,0,3999274,0,0,221,0,0
79612,0,1,1,0,1368020,1368020,1,1,222,0,0
18098,1,0,1,1368020,0,1368020,0,0,222,0,0
11380,0,1,1,0,3319685,3319685,1,1,223,0,0
80195,1,0,1,3319685,0,3319685,0,0,223,0,0
38993,1,1,2,3083463,3964183,7047646,1,1,35,0,0
24266,1,0,1,3964183,0,3964183,0,0,35,0,0
23477,0,1,1,0,302294,302294,1,1,7,0,0
68698,2,0,2,1782017,0,1782017,0,0,7,0,0
15048,0,1,1,0,4260117,4260117,1,1,224,0,0
28135,1,0,1,4260117,0,4260117,0,0,224,0,0
31783,1,0,1,3422485,0,3422485,0,0,131,0,0
77415,0,1,1,0,3962262,3962262,1,1,225,0,0
2416,1,0,1,3962262,0,3962262,0,0,225,0,0
43430,0,1,1,0,2292028,2292028,1,1,226,0,0
49910,1,0,1,2292028,0,2292028,0,0,226,0,0
13484,0,1,1,0,4728885,4728885,1,1,227,0,0
62066,1,0,1,4728885,0,4728885,0,0,227,0,0
3157,0,1,1,0,3221883,3221883,2,0.666667,228,0,0
2232,1,1,2,3221883,1224511,4446394,1,1,228,0,0
24642,1,0,1,1755132,0,1755132,0,0,242,0,0
65900,0,1,1,0,1795938,1795938,1,1,229,0,0
2041,1,0,1,1795938,0,1795938,0,0,229,0,0
48794,0,1,1,0,1554429,1554429,1,1,230,0,0
91733,1,0,1,1554429,0,1554429,0,0,230,0,0
32130,0,1,1,0,2652759,2652759,1,1,231,0,0
35633,1,0,1,2652759,0,2652759,0,0,231,0,0
83087,0,1,1,0,1997322,1997322,1,1,232,0,0
49705,1,0,1,1997322,0,1997322,0,0,232,0,0
53077,0,1,1,0,4635498,4635498,1,1,233,0,0
91771,1,0,1,4635498,0,4635498,0,0,233,0,0
23263,0,1,1,0,3008377,3008377,1,1,234,0,0
22251,1,0,1,3008377,0,3008377,0,0,234,0,0
26878,0,1,1,0,1481266,1481266,2,0.666667,21,0,0
90938,0,1,1,0,3056990,3056990,1,1,235,0,0
96910,1,0,1,3056990,0,3056990,0,0,235,0,0
71595,0,1,1,0,113273,113273,1,1,236,0,0
68262,2,0,2,236470,0,236470,0,0,236,0,0
78082,0,1,1,0,657559,657559,1,1,237,0,0
99950,1,0,1,657559,0,657559,0,0,237,0,0
43068,0,1,1,0,993567,993567,1,1,238,0,0
11108,1,0,1,993567,0,993567,0,0,238,0,0
84823,0,1,1,0,2746049,2746049,1,1,239,0,0
81869,1,0,1,2746049,0,2746049,0,0,239,0,0
91914,0,1,1,0,2221763,2221763,1,1,240,0,0
5268,1,0,1,2221763,0,2221763,0,0,240,0,0
95340,0,1,1,0,1376091,1376091,1,1,241,0,0
30340,1,0,1,1376091,0,1376091,0,0,241,0,0
94692,0,1,1,0,1269134,1269134,2,0.666667,242,0,0
83513,0,2,2,0,2504553,2504553,2,0.75,409,0,0
37619,1,0,1,434734,0,434734,0,0,409,0,0
24556,0,1,1,0,367154,367154,1,1,20,0,0
1257,2,0,2,2700832,0,2700832,0,0,20,0,0
46296,0,1,1,0,4528389,4528389,1,1,243,0,0
31997,1,0,1,4528389,0,4528389,0,0,243,0,0
54093,0,1,1,0,1507304,1507304,1,1,244,0,0
94808,1,0,1,1507304,0,1507304,0,0,244,0,0
70732,0,1,1,0,3099667,3099667,1,1,245,0,0
68026,1,0,1,3099667,0,3099667,0,0,245,0,0
69642,0,1,1,0,325449,325449,1,1,246,0,0
67083,1,0,1,325449,0,325449,0,0,246,0,0
89429,0,1,1,0,1039338,1039338,1,1,247,0,0
22557,1,0,1,1039338,0,1039338,0,0,247,0,0
3060,0,1,1,0,1476902,1476902,1,1,248,0,0
21551,1,0,1,1476902,0,1476902,0,0,248,0,0
37534,0,1,1,0,3258312,3258312,1,1,249,0,0
27881,1,0,1,3258312,0,3258312,0,0,249,0,0
69473,0,1,1,0,2773272,2773272,1,1,20,0,0
8950,2,0,2,6429080,0,6429080,0,0,20,0,0
36975,0,1,1,0,1457880,1457880,1,1,250,0,0
4661,1,0,1,1457880,0,1457880,0,0,250,0,0
5083,0,1,1,0,2683427,2683427,1,1,251,0,0
29168,1,0,1,2683427,0,2683427,0,0,251,0,0
45837,0,1,1,0,3674691,3674691,1,1,252,0,0
41851,1,0,1,3674691,0,3674691,0,0,252,0,0
98572,0,1,1,0,4100385,4100385,1,1,253,0,0
22950,1,0,1,4100385,0,4100385,0,0,253,0,0
93267,0,1,1,0,1971558,1971558,1,1,254,0,0
78811,1,0,1,1971558,0,1971558,0,0,254,0,0
33489,1,0,1,2412412,0,2412412,0,0,2,0,0
66674,0,1,1,0,4969582,4969582,1,1,255,0,0
57645,1,0,1,4969582,0,4969582,0,0,255,0,0
40374,0,1,1,0,4484464,4484464,1,1,256,0,0
88225,1,0,1,4484464,0,4484464,0,0,256,0,0
38590,0,2,2,0,4220902,4220902,15,0.132231,33,0,0
13481,1,0,1,1158785,0,1158785,0,0,33,0,0
70945,0,1,1,0,4827206,4827206,1,1,26,0,0
418,2,0,2,7328390,0,7328390,0,0,26,0,0
66252,0,1,1,0,4558464,4558464,5,0.315789,40,0,0
22766,0,1,1,0,4396738,4396738,1,1,257,0,0
68084,1,0,1,4396738,0,4396738,0,0,257,0,0
90395,0,1,1,0,4735195,4735195,1,1,258,0,0
68719,1,0,1,4735195,0,4735195,0,0,258,0,0
8827,0,1,1,0,4845403,4845403,27,0.078023,20,0,0
61399,1,2,3,4845403,4898221,9743624,26,0.083216,20,0.000007,0
85406,0,1,1,0,2405313,2405313,1,1,405,0,0
95093,2,0,2,4800699,0,4800699,0,0,405,0,0
68735,0,1,1,0,4719144,4719144,1,1,259,0,0
17156,1,0,1,4719144,0,4719144,0,0,259,0,0
36398,0,1,1,0,2155695,2155695,1,1,260,0,0
48307,1,0,1,2155695,0,2155695,0,0,260,0,0
3985,0,1,1,0,4432076,4432076,1,1,261,0,0
4055,1,0,1,4432076,0,4432076,0,0,261,0,0
28369,0,1,1,0,1932291,1932291,1,1,262,0,0
14453,1,0,1,1932291,0,1932291,0,0,262,0,0
14036,0,1,1,0,511709,511709,1,1,263,0,0
55166,1,0,1,511709,0,511709,0,0,263,0,0
57336,0,1,1,0,4389484,4389484,1,1,264,0,0
91016,1,0,1,4389484,0,4389484,0,0,264,0,0
2106,0,1,1,0,1688103,1688103,1,1,265,0,0
23641,1,0,1,1688103,0,1688103,0,0,265,0,0
95826,0,1,1,0,3907133,3907133,1,1,266,0,0
47963,1,0,1,3907133,0,3907133,0,0,266,0,0
26296,0,1,1,0,1459806,1459806,1,1,31,0,0
26740,2,0,2,5262165,0,5262165,0,0,31,0,0
81479,0,1,1,0,4170475,4170475,8,0.218182,5,0,0
37507,1,1,2,4170475,704348,4874823,7,0.255814,5,0.000001,0
99221,0,1,1,0,3655434,3655434,1,1,267,0,0
17351,1,0,1,3655434,0,3655434,0,0,267,0,0
48799,0,1,1,0,4333353,4333353,1,1,268,0,0
89984,1,0,1,4333353,0,4333353,0,0,268,0,0
88901,0,1,1,0,3488409,3488409,1,1,269,0,0
40556,1,0,1,3488409,0,3488409,0,0,269,0,0
15766,0,1,1,0,4707675,4707675,1,1,270,0,0
34294,1,0,1,4707675,0,4707675,0,0,270,0,0
75678,1,1,2,1158968,1479723,2638691,1,1,7,0.000001,0
71803,1,1,2,4990689,1384956,6375645,1,1,4,0.000001,0
68468,1,0,1,1384956,0,1384956,0,0,4,0,0
4819,0,1,1,0,2171650,2171650,3,0.5,289,0,0
73913,1,1,2,2171650,4752915,6924565,2,0.666667,289,0,0
2842,1,0,1,4995108,0,4995108,0,0,26,0,0
23069,0,2,2,0,6904346,6904346,13,0.166667,9,0,0
3828,1,1,2,2348784,1841260,4190044,2,0.666667,9,0,0
74177,0,2,2,0,6891783,6891783,4,0.454545,35,0,0
69425,0,2,2,0,8141553,8141553,2,0.75,41,0,0
99507,1,0,1,3429976,0,3429976,0,0,41,0,0
11279,0,1,1,0,716289,716289,1,1,271,0,0
31819,1,0,1,716289,0,716289,0,0,271,0,0
10177,0,1,1,0,2014638,2014638,1,1,272,0,0
52894,1,0,1,2014638,0,2014638,0,0,272,0,0
57738,0,1,1,0,1891929,1891929,1,1,273,0,0
14685,1,0,1,1891929,0,1891929,0,0,273,0,0
20246,0,1,1,0,1581600,1581600,1,1,274,0,0
55566,1,0,1,1581600,0,1581600,0,0,274,0,0
98808,1,1,2,1546392,4135093,5681485,1,1,357,0,0
59623,1,0,1,4135093,0,4135093,0,0,357,0,0
71760,0,1,1,0,4187465,4187465,1,1,275,0,0
6225,2,0,2,8097373,0,8097373,0,0,275,0,0
27583,0,1,1,0,818780,818780,1,1,32,0,0
28306,2,0,2,1980720,0,1980720,0,0,32,0,0
68974,0,1,1,0,1612344,1612344,1,1,276,0,0
76240,1,0,1,1612344,0,1612344,0,0,276,0,0
75021,0,1,1,0,3929662,3929662,1,1,277,0,0
68961,1,0,1,3929662,0,3929662,0,0,277,0,0
33188,0,1,1,0,3183022,3183022,1,1,41,0,0
80349,2,0,2,3488375,0,3488375,0,0,41,0,0
37278,0,1,1,0,685902,685902,1,1,228,0,0
6254,2,0,2,1910413,0,1910413,0,0,228,0,0
2137,0,1,1,0,765028,765028,1,1,278,0,0
70023,1,0,1,765028,0,765028,0,0,278,0,0
38127,0,1,1,0,1911421,1911421,1,1,279,0,0
90579,1,0,1,1911421,0,1911421,0,0,279,0,0
61096,0,1,1,0,1961744,1961744,1,1,280,0,0
83515,1,0,1,1961744,0,1961744,0,0,280,0,0
94054,0,1,1,0,2418626,2418626,1,1,281,0,0
86646,1,0,1,2418626,0,2418626,0,0,281,0,0
93815,1,1,2,1624827,4739686,6364513,1,1,392,0,0
81516,1,0,1,4739686,0,4739686,0,0,392,0,0
93352,0,1,1,0,3251400,3251400,1,1,17,0,0
44509,2,0,2,7885590,0,7885590,0,0,17,0,0
49130,0,1,1,0,1919156,1919156,1,1,282,0,0
89560,1,0,1,1919156,0,1919156,0,0,282,0,0
81765,0,1,1,0,3437899,3437899,1,1,283,0,0
33961,1,0,1,3437899,0,3437899,0,0,283,0,0
17015,0,2,2,0,5901195,5901195,2,0.75,19,0,0
52570,1,0,1,1610222,0,1610222,0,0,19,0,0
26802,0,1,1,0,3388934,3388934,1,1,284,0,0
82070,1,0,1,3388934,0,3388934,0,0,284,0,0
97239,0,1,1,0,311268,311268,1,1,285,0,0
78283,1,0,1,311268,0,311268,0,0,285,0,0
99576,0,1,1,0,1689037,1689037,1,1,286,0,0
92220,1,0,1,1689037,0,1689037,0,0,286,0,0
44234,1,0,1,1000724,0,1000724,0,0,20,0,0
65629,1,1,2,795947,4062317,4858264,1,1,15,0.000003,0
32079,1,0,1,4062317,0,4062317,0,0,15,0,0
20843,0,1,1,0,4897074,4897074,1,1,287,0,0
28570,1,0,1,4897074,0,4897074,0,0,287,0,0
97147,0,1,1,0,3891721,3891721,1,1,288,0,0
7385,1,0,1,3891721,0,3891721,0,0,288,0,0
37802,0,1,1,0,1480799,1480799,2,0.666667,289,0,0
53268,2,1,3,6233714,1840788,8074502,1,1,289,0,0
72456,0,2,2,0,5152968,5152968,2,0.666667,275,0,0
41330,1,0,1,1474126,0,1474126,0,0,275,0,0
63409,0,1,1,0,4329200,4329200,1,1,290,0,0
79893,1,0,1,4329200,0,4329200,0,0,290,0,0
51093,0,1,1,0,4755809,4755809,1,1,291,0,0
59357,1,0,1,4755809,0,4755809,0,0,291,0,0
15050,1,2,3,3678842,5245875,8924717,1,1,275,0,0
58980,1,0,1,1335967,0,1335967,0,0,275,0,0
22247,0,1,1,0,3629536,3629536,1,1,292,0,0
54765,1,0,1,3629536,0,3629536,0,0,292,0,0
59920,0,1,1,0,123197,123197,1,1,236,0,0
97237,0,1,1,0,4324963,4324963,1,1,16,0,0
47018,2,0,2,6676515,0,6676515,0,0,16,0,0
79393,0,1,1,0,4161515,4161515,16,0.117647,33,0,0
5629,1,1,2,4161515,4035833,8197348,15,0.125,33,0.000002,0
2984,0,1,1,0,2519622,2519622,1,1,293,0,0
52750,1,0,1,2519622,0,2519622,0,0,293,0,0
14931,1,1,2,2947084,3661870,6608954,1,1,294,0,0
85860,1,0,1,3661870,0,3661870,0,0,294,0,0
15287,1,1,2,2051059,2483966,4535025,1,1,312,0,0
10919,1,0,1,2483966,0,2483966,0,0,312,0,0
21341,0,1,1,0,1265886,1265886,1,1,295,0,0
74301,1,0,1,1265886,0,1265886,0,0,295,0,0
13203,0,1,1,0,674474,674474,1,1,296,0,0
98237,1,0,1,674474,0,674474,0,0,296,0,0
93557,0,1,1,0,1088725,1088725,1,1,297,0,0
44688,1,0,1,1088725,0,1088725,0,0,297,0,0
4609,0,1,1,0,3953018,3953018,1,1,298,0,0
72851,1,0,1,3953018,0,3953018,0,0,298,0,0
41485,0,1,1,0,3847765,3847765,2,0.666667,131,0,0
5953,1,1,2,3847765,2009005,5856770,1,1,131,0,0
46436,1,2,3,2511469,3207850,5719319,25,0.085008,20,0.000014,0
77346,1,0,1,1786639,0,1786639,0,0,20,0,0
99282,1,1,2,1288283,4458846,5747129,1,1,17,0,0
49218,1,0,1,4458846,0,4458846,0,0,17,0,0
89943,0,2,2,0,5978552,5978552,4,0.454545,15,0,0
29438,1,0,1,3861235,0,3861235,0,0,15,0,0
68498,0,1,1,0,869493,869493,1,1,299,0,0
84418,1,0,1,869493,0,869493,0,0,299,0,0
93252,0,1,1,0,748010,748010,1,1,300,0,0
56221,1,0,1,748010,0,748010,0,0,300,0,0
68720,0,1,1,0,987796,987796,1,1,301,0,0
97712,1,0,1,987796,0,987796,0,0,301,0,0
45719,0,1,1,0,4977320,4977320,4,0.4,41,0,0
70122,1,1,2,4977320,3992582,8969902,3,0.5,41,0,0
16974,0,1,1,0,3284761,3284761,1,1,302,0,0
22898,1,0,1,3284761,0,3284761,0,0,302,0,0
3067,0,1,1,0,1866891,1866891,10,0.181818,18,0,0
16921,1,1,2,1866891,224357,2091248,9,0.2,18,0.000001,0
61611,0,1,1,0,216045,216045,1,1,303,0,0
83424,1,0,1,216045,0,216045,0,0,303,0,0
77971,0,1,1,0,3776313,3776313,1,1,304,0,0
81048,1,0,1,3776313,0,3776313,0,0,304,0,0
95880,0,1,1,0,3931829,3931829,1,1,305,0,0
95399,1,0,1,3931829,0,3931829,0,0,305,0,0
4463,0,1,1,0,616869,616869,1,1,306,0,0
65272,1,0,1,616869,0,616869,0,0,306,0,0
19544,1,1,2,4918859,3365041,8283900,1,1,40,0.000004,0
36614,1,0,1,3365041,0,3365041,0,0,40,0,0
32599,0,1,1,0,3040921,3040921,1,1,307,0,0
18661,1,0,1,3040921,0,3040921,0,0,307,0,0
10317,0,1,1,0,1026663,1026663,1,1,242,0,0
74938,2,0,2,2104337,0,2104337,0,0,242,0,0
62603,0,1,1,0,1093747,1093747,1,1,308,0,0
29110,1,0,1,1093747,0,1093747,0,0,308,0,0
33645,0,1,1,0,2298957,2298957,3,0.5,37,0,0
55072,1,1,2,2298957,2686717,4985674,2,0.666667,37,0,0
86651,0,1,1,0,1394362,1394362,1,1,309,0,0
72065,1,0,1,1394362,0,1394362,0,0,309,0,0
55717,0,1,1,0,2497750,2497750,1,1,310,0,0
91892,1,0,1,2497750,0,2497750,0,0,310,0,0
24440,0,1,1,0,2357356,2357356,1,1,311,0,0
81312,1,0,1,2357356,0,2357356,0,0,311,0,0
70264,0,2,2,0,6053370,6053370,2,0.75,312,0,0
90843,1,0,1,4002311,0,4002311,0,0,312,0,0
24510,1,2,3,1395287,8002821,9398108,1,1,19,0.000001,0
78559,1,0,1,4730973,0,4730973,0,0,19,0,0
59014,0,1,1,0,4339729,4339729,2,0.666667,242,0,0
82181,0,1,1,0,394042,394042,1,1,313,0,0
36930,1,0,1,394042,0,394042,0,0,313,0,0
42831,0,2,2,0,5000366,5000366,4,0.454545,29,0,0
44412,1,0,1,2953532,0,2953532,0,0,29,0,0
39345,0,1,1,0,1423374,1423374,1,1,289,0,0
17534,2,0,2,3264162,0,3264162,0,0,289,0,0
40517,0,1,1,0,197077,197077,1,1,314,0,0
72522,1,0,1,197077,0,197077,0,0,314,0,0
87587,0,1,1,0,1274619,1274619,15,0.119403,25,0,0
98536,1,1,2,1274619,3940987,5215606,14,0.127119,25,0.000002,0
33823,0,1,1,0,3808618,3808618,4,0.4,35,0,0
33789,1,1,2,3808618,4525371,8333989,3,0.5,35,0,0
36973,1,1,2,685247,1980983,2666230,1,1,27,0.000001,0
29614,1,0,1,1980983,0,1980983,0,0,27,0,0
56788,0,1,1,0,3521582,3521582,1,1,315,0,0
52825,1,0,1,3521582,0,3521582,0,0,315,0,0
79212,0,1,1,0,3901873,3901873,3,0.5,316,0,0
86384,1,1,2,3901873,1707322,5609195,2,0.666667,316,0,0
85464,0,1,1,0,2410295,2410295,1,1,317,0,0
4500,1,0,1,2410295,0,2410295,0,0,317,0,0
31930,0,1,1,0,2765625,2765625,1,1,318,0,0
57399,1,0,1,2765625,0,2765625,0,0,318,0,0
866,0,1,1,0,4740137,4740137,1,1,319,0,0
15552,1,0,1,4740137,0,4740137,0,0,319,0,0
11054,0,1,1,0,2091010,2091010,1,1,320,0,0
10804,1,0,1,2091010,0,2091010,0,0,320,0,0
13064,1,1,2,1367414,2166982,3534396,1,1,28,0.000001,0
76451,1,0,1,2166982,0,2166982,0,0,28,0,0
6890,0,1,1,0,184924,184924,1,1,321,0,0
64136,1,0,1,184924,0,184924,0,0,321,0,0
11686,0,1,1,0,3878422,3878422,1,1,322,0,0
9324,1,0,1,3878422,0,3878422,0,0,322,0,0
7415,0,1,1,0,2000595,2000595,1,1,323,0,0
69994,1,0,1,2000595,0,2000595,0,0,323,0,0
29256,0,1,1,0,1116142,1116142,1,1,324,0,0
50096,1,0,1,1116142,0,1116142,0,0,324,0,0
596,0,1,1,0,1926121,1926121,1,1,325,0,0
88309,1,0,1,1926121,0,1926121,0,0,325,0,0
48643,0,1,1,0,2370940,2370940,1,1,326,0,0
23882,1,0,1,2370940,0,2370940,0,0,326,0,0
38638,1,1,2,3954174,3991712,7945886,1,1,327,0,0
85499,1,0,1,3991712,0,3991712,0,0,327,0,0
