Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,modularity_class
35086,0,1,1,0,4266693,4266693,6,0.301887,0.323698,0,0,1654,121
36839,1,2,3,4266693,5885292,10151985,5,0.425676,0.467196,0.000008,0,1653,121
45526,0,1,1,0,395032,395032,1,1,1,0,79,1656,59
18743,1,0,1,395032,0,395032,0,0,0,0,79,1655,59
99751,0,1,1,0,6139986,6139986,1,1,1,0,14,1657,115
17283,2,0,2,6233813,0,6233813,0,0,0,0,14,364,115
5499,0,1,1,0,3152907,3152907,1,1,1,0,80,1659,60
88631,1,0,1,3152907,0,3152907,0,0,0,0,80,1658,60
86622,0,1,1,0,5748999,5748999,1,1,1,0,81,1661,61
61158,1,0,1,5748999,0,5748999,0,0,0,0,81,1660,61
94485,0,1,1,0,6403504,6403504,1,1,1,0,82,1663,62
13021,1,0,1,6403504,0,6403504,0,0,0,0,82,1662,62
63307,0,2,2,0,8431542,8431542,2,0.75,0.833333,0,83,1667,63
35542,1,0,1,6360313,0,6360313,0,0,0,0,83,1666,63
95376,0,1,1,0,5072865,5072865,1,1,1,0,84,1669,64
59438,1,0,1,5072865,0,5072865,0,0,0,0,84,1668,64
86807,0,2,2,0,8979688,8979688,2,0.75,0.833333,0,13,1671,221
13105,1,0,1,4582171,0,4582171,0,0,0,0,13,1670,221
88920,0,1,1,0,2059672,2059672,1,1,1,0,85,1673,65
71196,1,0,1,2059672,0,2059672,0,0,0,0,85,1672,65
334,0,1,1,0,4628330,4628330,1,1,1,0,86,1675,66
28048,1,0,1,4628330,0,4628330,0,0,0,0,86,1674,66
17447,0,2,2,0,5926277,5926277,4,0.489362,0.525362,0,17,1677,67
12872,1,0,1,1797725,0,1797725,0,0,0,0,17,1676,67
98282,0,1,1,0,1218243,1218243,1,1,1,0,87,1679,68
7583,1,0,1,1218243,0,1218243,0,0,0,0,87,1678,68
31654,0,1,1,0,3368585,3368585,1,1,1,0,5,1680,69
50710,2,0,2,6542869,0,6542869,0,0,0,0,5,122,69
11850,0,1,1,0,4040477,4040477,20,0.102326,0.201412,0,31,1681,28
93901,0,1,1,0,2387903,2387903,1,1,1,0,88,1683,134
10853,2,0,2,2650363,0,2650363,0,0,0,0,88,1682,134
32093,0,1,1,0,2529811,2529811,1,1,1,0,89,1685,70
32298,1,0,1,2529811,0,2529811,0,0,0,0,89,1684,70
58094,0,1,1,0,737413,737413,1,1,1,0,90,1687,71
16511,1,0,1,737413,0,737413,0,0,0,0,90,1686,71
7480,1,1,2,2892068,4973740,7865808,1,1,1,0.000001,0,278,185
80408,1,0,1,4973740,0,4973740,0,0,0,0,0,277,185
9700,0,1,1,0,4234770,4234770,1,1,1,0,91,1689,72
51915,1,0,1,4234770,0,4234770,0,0,0,0,91,1688,72
1841,0,2,2,0,2205120,2205120,1,1,1,0,4,1690,151
83673,2,0,2,2151051,0,2151051,0,0,0,0,4,110,85
9841,0,1,1,0,5185606,5185606,1,1,1,0,92,1692,137
832,2,0,2,6888009,0,6888009,0,0,0,0,92,1691,137
41634,0,2,2,0,4116288,4116288,1,1,1,0,0,1694,121
98596,1,0,1,2262363,0,2262363,0,0,0,0,0,1693,121
2476,0,2,2,0,6767305,6767305,1,1,1,0,93,1697,73
92988,1,0,1,4942500,0,4942500,0,0,0,0,93,1696,73
6380,0,1,1,0,630852,630852,3,0.350877,0.375,0,4,1699,151
80401,1,1,2,630852,5255938,5886790,2,0.513514,0.526316,0.000002,4,1698,151
45330,0,1,1,0,5622169,5622169,1,1,1,0,94,1701,74
42228,1,0,1,5622169,0,5622169,0,0,0,0,94,1700,74
47807,0,1,1,0,3597983,3597983,1,1,1,0,95,1703,75
45676,1,0,1,3597983,0,3597983,0,0,0,0,95,1702,75
52358,0,2,2,0,4339364,4339364,1,1,1,0,9,1705,76
10910,1,0,1,270079,0,270079,0,0,0,0,9,1704,76
45465,0,1,1,0,5102151,5102151,1,1,1,0,96,1707,77
7187,1,0,1,5102151,0,5102151,0,0,0,0,96,1706,77
12533,0,1,1,0,716889,716889,1,1,1,0,97,1709,78
90499,1,0,1,716889,0,716889,0,0,0,0,97,1708,78
83100,0,1,1,0,5940457,5940457,1,1,1,0,98,1711,79
3425,1,0,1,5940457,0,5940457,0,0,0,0,98,1710,79
62379,0,1,1,0,3083877,3083877,1,1,1,0,99,1713,80
26827,1,0,1,3083877,0,3083877,0,0,0,0,99,1712,80
23867,0,1,1,0,1013817,1013817,1,1,1,0,100,1715,81
33114,1,0,1,1013817,0,1013817,0,0,0,0,100,1714,81
1683,0,2,2,0,10075395,10075395,4,0.312925,0.342391,0,7,1716,45
96773,2,0,2,9836290,0,9836290,0,0,0,0,7,170,45
99938,0,1,1,0,68412,68412,1,1,1,0,101,1718,82
85146,1,0,1,68412,0,68412,0,0,0,0,101,1717,82
60976,0,1,1,0,5902402,5902402,1,1,1,0,102,1720,83
5502,1,0,1,5902402,0,5902402,0,0,0,0,102,1719,83
96739,0,1,1,0,6708425,6708425,1,1,1,0,103,1722,84
93138,1,0,1,6708425,0,6708425,0,0,0,0,103,1721,84
41277,0,1,1,0,2814402,2814402,1,1,1,0,14,1723,115
18561,1,1,2,6875557,144129,7019686,1,1,1,0,4,86,85
99227,1,0,1,144129,0,144129,0,0,0,0,4,85,85
74876,0,1,1,0,2086414,2086414,1,1,1,0,104,1725,86
82022,1,0,1,2086414,0,2086414,0,0,0,0,104,1724,86
11942,0,1,1,0,4085522,4085522,1,1,1,0,105,1727,87
44430,1,0,1,4085522,0,4085522,0,0,0,0,105,1726,87
22427,1,1,2,1145624,4687751,5833375,1,1,1,0.000001,0,149,121
58899,1,0,1,4687751,0,4687751,0,0,0,0,0,148,121
66575,0,1,1,0,205063,205063,1,1,1,0,106,1729,88
48350,1,0,1,205063,0,205063,0,0,0,0,106,1728,88
48345,0,1,1,0,6423218,6423218,1,1,1,0,16,1730,89
52387,2,0,2,8641448,0,8641448,0,0,0,0,16,451,89
68313,0,1,1,0,6820416,6820416,1,1,1,0,107,1732,90
41261,1,0,1,6820416,0,6820416,0,0,0,0,107,1731,90
71399,0,1,1,0,2854607,2854607,1,1,1,0,108,1734,91
97607,1,0,1,2854607,0,2854607,0,0,0,0,108,1733,91
29367,0,1,1,0,6525482,6525482,1,1,1,0,109,1736,92
65274,1,0,1,6525482,0,6525482,0,0,0,0,109,1735,92
86475,0,1,1,0,4987131,4987131,1,1,1,0,110,1738,93
57603,1,0,1,4987131,0,4987131,0,0,0,0,110,1737,93
67051,0,1,1,0,6696099,6696099,1,1,1,0,111,1740,94
427,1,0,1,6696099,0,6696099,0,0,0,0,111,1739,94
4944,0,1,1,0,2326034,2326034,1,1,1,0,112,1742,95
15821,1,0,1,2326034,0,2326034,0,0,0,0,112,1741,95
86515,0,1,1,0,3994096,3994096,1,1,1,0,113,1744,96
54356,1,0,1,3994096,0,3994096,0,0,0,0,113,1743,96
94865,0,1,1,0,2717636,2717636,1,1,1,0,114,1746,97
71432,1,0,1,2717636,0,2717636,0,0,0,0,114,1745,97
21769,0,1,1,0,1192521,1192521,1,1,1,0,115,1748,98
2665,1,0,1,1192521,0,1192521,0,0,0,0,115,1747,98
37691,0,1,1,0,1850652,1850652,1,1,1,0,116,1750,99
91694,1,0,1,1850652,0,1850652,0,0,0,0,116,1749,99
15889,0,1,1,0,3574931,3574931,1,1,1,0,117,1752,100
77721,1,0,1,3574931,0,3574931,0,0,0,0,117,1751,100
20300,1,1,2,2808503,3617276,6425779,1,1,1,0,14,375,115
67339,1,0,1,3617276,0,3617276,0,0,0,0,14,374,115
6619,0,1,1,0,1331102,1331102,1,1,1,0,118,1754,101
22080,1,0,1,1331102,0,1331102,0,0,0,0,118,1753,101
16037,1,1,2,6063558,2686780,8750338,1,1,1,0,119,1756,165
21259,1,0,1,2686780,0,2686780,0,0,0,0,119,1755,165
63509,0,1,1,0,2002309,2002309,1,1,1,0,120,1758,102
26706,1,0,1,2002309,0,2002309,0,0,0,0,120,1757,102
78648,0,1,1,0,4421742,4421742,1,1,1,0,121,1760,103
26058,1,0,1,4421742,0,4421742,0,0,0,0,121,1759,103
38478,0,1,1,0,2399232,2399232,1,1,1,0,76,1761,104
38565,2,0,2,9278190,0,9278190,0,0,0,0,76,1640,104
78997,0,1,1,0,4607528,4607528,1,1,1,0,122,1763,105
4416,1,0,1,4607528,0,4607528,0,0,0,0,122,1762,105
22294,0,1,1,0,4452946,4452946,1,1,1,0,123,1765,106
24762,1,0,1,4452946,0,4452946,0,0,0,0,123,1764,106
43819,0,1,1,0,5178847,5178847,1,1,1,0,124,1767,107
80863,1,0,1,5178847,0,5178847,0,0,0,0,124,1766,107
34757,0,1,1,0,4710952,4710952,2,0.666667,0.75,0,78,1768,162
15632,3,1,4,11479800,1244016,12723816,1,1,1,0.000001,78,1650,162
35516,0,1,1,0,4371863,4371863,1,1,1,0,125,1770,108
18230,2,0,2,5640084,0,5640084,0,0,0,0,125,1769,108
63240,1,1,2,959936,4757853,5717789,1,1,1,0,7,248,45
77225,1,0,1,4757853,0,4757853,0,0,0,0,7,247,45
57731,0,1,1,0,5955243,5955243,1,1,1,0,126,1772,109
1811,1,0,1,5955243,0,5955243,0,0,0,0,126,1771,109
21507,0,1,1,0,6434292,6434292,1,1,1,0,127,1774,110
13013,1,0,1,6434292,0,6434292,0,0,0,0,127,1773,110
80394,0,1,1,0,3576233,3576233,1,1,1,0,128,1776,111
19157,1,0,1,3576233,0,3576233,0,0,0,0,128,1775,111
31696,0,1,1,0,3261600,3261600,1,1,1,0,129,1778,112
66443,1,0,1,3261600,0,3261600,0,0,0,0,129,1777,112
5442,0,1,1,0,4287159,4287159,1,1,1,0,130,1780,113
92022,1,0,1,4287159,0,4287159,0,0,0,0,130,1779,113
54513,0,1,1,0,3355181,3355181,1,1,1,0,131,1782,114
40291,1,0,1,3355181,0,3355181,0,0,0,0,131,1781,114
45772,0,2,2,0,4171753,4171753,4,0.472222,0.52451,0,14,1784,115
24950,1,0,1,131219,0,131219,0,0,0,0,14,1783,115
89256,0,1,1,0,2167974,2167974,1,1,1,0,132,1786,116
86888,1,0,1,2167974,0,2167974,0,0,0,0,132,1785,116
33769,0,2,2,0,6043939,6043939,2,0.75,0.833333,0,4,1789,85
56431,1,0,1,917735,0,917735,0,0,0,0,4,1788,85
44595,0,1,1,0,4928819,4928819,1,1,1,0,133,1791,117
51089,1,0,1,4928819,0,4928819,0,0,0,0,133,1790,117
92103,0,1,1,0,3107620,3107620,1,1,1,0,13,1792,221
29315,2,0,2,9100875,0,9100875,0,0,0,0,13,342,221
84299,0,1,1,0,543216,543216,1,1,1,0,134,1794,118
14151,1,0,1,543216,0,543216,0,0,0,0,134,1793,118
18125,1,1,2,1977604,5074243,7051847,1,1,1,0,2,484,211
52747,2,0,2,8454671,0,8454671,0,0,0,0,2,482,211
47071,0,1,1,0,3768592,3768592,1,1,1,0,135,1796,119
72753,1,0,1,3768592,0,3768592,0,0,0,0,135,1795,119
67019,0,1,1,0,2934138,2934138,1,1,1,0,2,1797,211
21135,2,0,2,3294081,0,3294081,0,0,0,0,2,483,211
34941,0,1,1,0,2347046,2347046,1,1,1,0,136,1799,120
3332,1,0,1,2347046,0,2347046,0,0,0,0,136,1798,120
27986,1,1,2,2306338,5280855,7587193,1,1,1,0,0,137,121
76031,2,0,2,7134780,0,7134780,0,0,0,0,0,136,121
99632,1,2,3,2623132,4482003,7105135,2,0.666667,0.75,0.000002,0,281,185
82008,0,2,2,0,9530740,9530740,1,1,1,0,13,1801,221
92672,1,0,1,3111675,0,3111675,0,0,0,0,13,1800,221
30509,1,1,2,2608003,5384694,7992697,2,0.513514,0.526316,0.000005,4,442,151
86479,0,1,1,0,4880488,4880488,1,1,1,0,137,1803,122
69414,1,0,1,4880488,0,4880488,0,0,0,0,137,1802,122
1895,0,2,2,0,5447305,5447305,2,0.75,0.833333,0,138,1807,129
66200,1,0,1,592123,0,592123,0,0,0,0,138,1806,129
48135,0,1,1,0,6442557,6442557,2,0.666667,0.75,0,0,1809,123
93608,1,1,2,6442557,1224808,7667365,1,1,1,0,0,1808,123
93228,0,1,1,0,5370378,5370378,1,1,1,0,139,1811,124
66160,1,0,1,5370378,0,5370378,0,0,0,0,139,1810,124
48423,0,1,1,0,4616652,4616652,1,1,1,0,140,1813,125
22491,1,0,1,4616652,0,4616652,0,0,0,0,140,1812,125
15335,0,1,1,0,631415,631415,1,1,1,0,141,1815,126
48518,1,0,1,631415,0,631415,0,0,0,0,141,1814,126
38256,0,1,1,0,4166313,4166313,1,1,1,0,92,1817,137
18166,2,0,2,4791177,0,4791177,0,0,0,0,92,1816,137
83611,0,1,1,0,4979620,4979620,1,1,1,0,142,1819,127
93313,1,0,1,4979620,0,4979620,0,0,0,0,142,1818,127
71371,0,1,1,0,5279346,5279346,1,1,1,0,143,1821,128
53821,1,0,1,5279346,0,5279346,0,0,0,0,143,1820,128
36856,1,1,2,4440241,3090646,7530887,1,1,1,0,78,1648,162
28476,1,0,1,3090646,0,3090646,0,0,0,0,78,1647,162
42005,1,1,2,4855182,4714192,9569374,1,1,1,0,138,1805,129
6034,1,0,1,4714192,0,4714192,0,0,0,0,138,1804,129
93017,0,1,1,0,3935548,3935548,1,1,1,0,144,1823,130
27061,1,0,1,3935548,0,3935548,0,0,0,0,144,1822,130
76155,0,1,1,0,1435180,1435180,1,1,1,0,145,1825,131
96092,1,0,1,1435180,0,1435180,0,0,0,0,145,1824,131
54787,0,1,1,0,519708,519708,1,1,1,0,78,1826,162
35133,2,0,2,1763724,0,1763724,0,0,0,0,78,1649,162
50094,0,1,1,0,5189387,5189387,1,1,1,0,146,1828,132
90993,1,0,1,5189387,0,5189387,0,0,0,0,146,1827,132
32142,0,1,1,0,3316517,3316517,1,1,1,0,147,1830,133
38108,1,0,1,3316517,0,3316517,0,0,0,0,147,1829,133
50341,0,1,1,0,3754021,3754021,2,0.666667,0.75,0,88,1832,134
82940,1,1,2,3754021,262460,4016481,1,1,1,0,88,1831,134
4470,0,1,1,0,2596920,2596920,1,1,1,0,148,1834,135
84461,1,0,1,2596920,0,2596920,0,0,0,0,148,1833,135
5396,0,1,1,0,316393,316393,2,0.666667,0.75,0,17,1836,67
23417,1,1,2,316393,3840604,4156997,1,1,1,0,17,1835,67
95201,0,1,1,0,5104924,5104924,1,1,1,0,149,1838,136
4542,1,0,1,5104924,0,5104924,0,0,0,0,149,1837,136
11699,0,2,2,0,4690154,4690154,2,0.75,0.833333,0,92,1840,137
93579,1,1,2,2987751,624864,3612615,1,1,1,0,92,1839,137
72763,0,1,1,0,5913611,5913611,1,1,1,0,150,1842,138
23600,1,0,1,5913611,0,5913611,0,0,0,0,150,1841,138
20909,0,1,1,0,5760785,5760785,1,1,1,0,151,1844,139
39331,1,0,1,5760785,0,5760785,0,0,0,0,151,1843,139
29594,0,1,1,0,5549084,5549084,1,1,1,0,6,1845,140
62188,2,0,2,10767016,0,10767016,0,0,0,0,6,131,140
58105,0,1,1,0,4569024,4569024,1,1,1,0,152,1847,141
16569,1,0,1,4569024,0,4569024,0,0,0,0,152,1846,141
66704,0,1,1,0,2826744,2826744,1,1,1,0,153,1849,142
95558,1,0,1,2826744,0,2826744,0,0,0,0,153,1848,142
1897,0,1,1,0,1642372,1642372,1,1,1,0,154,1851,143
24338,1,0,1,1642372,0,1642372,0,0,0,0,154,1850,143
55923,1,1,2,3405904,5400135,8806039,1,1,1,0.000001,31,789,28
56983,1,0,1,5400135,0,5400135,0,0,0,0,31,788,28
36246,0,1,1,0,572349,572349,1,1,1,0,155,1853,144
84211,1,0,1,572349,0,572349,0,0,0,0,155,1852,144
86178,0,1,1,0,4056756,4056756,1,1,1,0,156,1855,145
78562,1,0,1,4056756,0,4056756,0,0,0,0,156,1854,145
85333,1,0,1,1824805,0,1824805,0,0,0,0,93,1695,73
72995,0,1,1,0,4129042,4129042,1,1,1,0,157,1857,146
80260,1,0,1,4129042,0,4129042,0,0,0,0,157,1856,146
12870,0,1,1,0,535208,535208,1,1,1,0,158,1859,147
70402,1,0,1,535208,0,535208,0,0,0,0,158,1858,147
10859,0,1,1,0,5544956,5544956,1,1,1,0,159,1861,148
48510,1,0,1,5544956,0,5544956,0,0,0,0,159,1860,148
78139,0,1,1,0,1684039,1684039,1,1,1,0,160,1863,149
25401,1,0,1,1684039,0,1684039,0,0,0,0,160,1862,149
33855,1,1,2,3135930,4027140,7163070,1,1,1,0,3,79,150
95164,1,0,1,4027140,0,4027140,0,0,0,0,3,78,150
6727,0,2,2,0,9180195,9180195,1,1,1,0,4,1865,151
58630,1,0,1,6455691,0,6455691,0,0,0,0,4,1864,151
21533,1,1,2,2001168,3621697,5622865,1,1,1,0,161,1867,171
40003,1,0,1,3621697,0,3621697,0,0,0,0,161,1866,171
83352,0,1,1,0,1111902,1111902,1,1,1,0,162,1869,152
25201,1,0,1,1111902,0,1111902,0,0,0,0,162,1868,152
36106,0,1,1,0,3640278,3640278,1,1,1,0,163,1871,153
23286,1,0,1,3640278,0,3640278,0,0,0,0,163,1870,153
62714,0,1,1,0,3633901,3633901,1,1,1,0,164,1873,154
67579,1,0,1,3633901,0,3633901,0,0,0,0,164,1872,154
84426,0,1,1,0,2757093,2757093,2,0.666667,0.75,0,4,1874,85
60595,2,1,3,7883297,6715748,14599045,1,1,1,0,4,1787,85
87486,0,1,1,0,860940,860940,1,1,1,0,165,1876,155
55111,1,0,1,860940,0,860940,0,0,0,0,165,1875,155
79037,0,2,2,0,11335149,11335149,2,0.6,0.666667,0,10,1878,156
61076,1,0,1,5433625,0,5433625,0,0,0,0,10,1877,156
65197,0,1,1,0,2844407,2844407,1,1,1,0,166,1880,157
5746,1,0,1,2844407,0,2844407,0,0,0,0,166,1879,157
13594,0,1,1,0,2093588,2093588,1,1,1,0,167,1882,158
64373,1,0,1,2093588,0,2093588,0,0,0,0,167,1881,158
65883,0,1,1,0,867977,867977,10,0.181818,0.292897,0,168,1893,489
24748,1,1,2,867977,3503270,4371247,9,0.2,0.31433,0.000001,168,1892,489
25929,0,1,1,0,4497752,4497752,1,1,1,0,169,1895,159
17258,1,0,1,4497752,0,4497752,0,0,0,0,169,1894,159
48309,0,1,1,0,3058326,3058326,1,1,1,0,170,1897,160
87296,1,0,1,3058326,0,3058326,0,0,0,0,170,1896,160
91306,0,1,1,0,5823140,5823140,1,1,1,0,171,1899,161
77046,1,0,1,5823140,0,5823140,0,0,0,0,171,1898,161
11525,0,2,2,0,11438012,11438012,2,0.75,0.833333,0,78,1901,162
75209,1,0,1,6465639,0,6465639,0,0,0,0,78,1900,162
84215,0,1,1,0,1232548,1232548,1,1,1,0,172,1903,163
63021,1,0,1,1232548,0,1232548,0,0,0,0,172,1902,163
76718,0,1,1,0,1736416,1736416,1,1,1,0,173,1905,164
42277,1,0,1,1736416,0,1736416,0,0,0,0,173,1904,164
20051,0,1,1,0,3874713,3874713,3,0.5,0.611111,0,119,1907,165
87338,1,1,2,3874713,6063558,9938271,2,0.666667,0.75,0,119,1906,165
69988,0,1,1,0,5959298,5959298,1,1,1,0,174,1909,166
11091,1,0,1,5959298,0,5959298,0,0,0,0,174,1908,166
66379,0,1,1,0,4227321,4227321,1,1,1,0,175,1911,167
60426,1,0,1,4227321,0,4227321,0,0,0,0,175,1910,167
78243,0,1,1,0,3418208,3418208,1,1,1,0,176,1913,168
24444,1,0,1,3418208,0,3418208,0,0,0,0,176,1912,168
29763,0,1,1,0,3405797,3405797,1,1,1,0,177,1915,169
17266,1,0,1,3405797,0,3405797,0,0,0,0,177,1914,169
87164,0,1,1,0,447595,447595,1,1,1,0,178,1917,170
87335,1,0,1,447595,0,447595,0,0,0,0,178,1916,170
65823,0,1,1,0,3837109,3837109,3,0.5,0.611111,0,161,1919,171
39370,1,1,2,3837109,2001168,5838277,2,0.666667,0.75,0,161,1918,171
4113,0,1,1,0,2269971,2269971,1,1,1,0,179,1921,172
85486,1,0,1,2269971,0,2269971,0,0,0,0,179,1920,172
45407,0,1,1,0,6819592,6819592,1,1,1,0,180,1923,173
94679,1,0,1,6819592,0,6819592,0,0,0,0,180,1922,173
33189,0,1,1,0,4034093,4034093,2,0.666667,0.75,0,181,1926,174
58513,1,1,2,4034093,1115815,5149908,1,1,1,0,181,1925,174
24009,0,1,1,0,1784913,1784913,1,1,1,0,182,1928,175
99360,1,0,1,1784913,0,1784913,0,0,0,0,182,1927,175
8581,0,1,1,0,1349463,1349463,1,1,1,0,183,1930,176
27487,1,0,1,1349463,0,1349463,0,0,0,0,183,1929,176
70889,0,1,1,0,3453599,3453599,1,1,1,0,184,1932,177
36540,1,0,1,3453599,0,3453599,0,0,0,0,184,1931,177
349,0,1,1,0,3750180,3750180,1,1,1,0,185,1934,178
6966,1,0,1,3750180,0,3750180,0,0,0,0,185,1933,178
72130,0,1,1,0,3816892,3816892,1,1,1,0,186,1936,179
26194,1,0,1,3816892,0,3816892,0,0,0,0,186,1935,179
14057,0,1,1,0,611056,611056,1,1,1,0,187,1938,180
33935,1,0,1,611056,0,611056,0,0,0,0,187,1937,180
1646,0,1,1,0,112917,112917,1,1,1,0,188,1940,181
87331,1,0,1,112917,0,112917,0,0,0,0,188,1939,181
82959,0,1,1,0,3291373,3291373,1,1,1,0,189,1942,182
5634,1,0,1,3291373,0,3291373,0,0,0,0,189,1941,182
97278,0,1,1,0,1898417,1898417,1,1,1,0,190,1944,183
9091,1,0,1,1898417,0,1898417,0,0,0,0,190,1943,183
69663,0,1,1,0,3530283,3530283,1,1,1,0,191,1946,184
51624,1,0,1,3530283,0,3530283,0,0,0,0,191,1945,184
35511,1,1,2,2071229,448910,2520139,1,1,1,0,83,1665,63
75542,1,0,1,448910,0,448910,0,0,0,0,83,1664,63
32042,1,1,2,1589935,5712794,7302729,1,1,1,0.000001,0,280,185
72317,1,0,1,5712794,0,5712794,0,0,0,0,0,279,185
81273,0,1,1,0,2936526,2936526,1,1,1,0,192,1948,186
46402,1,0,1,2936526,0,2936526,0,0,0,0,192,1947,186
82705,0,1,1,0,514418,514418,1,1,1,0,193,1950,187
31310,1,0,1,514418,0,514418,0,0,0,0,193,1949,187
64028,0,1,1,0,646119,646119,1,1,1,0,194,1952,188
27444,1,0,1,646119,0,646119,0,0,0,0,194,1951,188
33718,0,1,1,0,670391,670391,1,1,1,0,195,1954,189
69566,1,0,1,670391,0,670391,0,0,0,0,195,1953,189
52088,0,1,1,0,2181996,2181996,1,1,1,0,196,1956,190
41176,1,0,1,2181996,0,2181996,0,0,0,0,196,1955,190
45294,0,1,1,0,5959988,5959988,1,1,1,0,197,1958,191
6199,1,0,1,5959988,0,5959988,0,0,0,0,197,1957,191
17576,0,1,1,0,185456,185456,2,0.666667,0.75,0,125,1960,108
83939,1,1,2,185456,1268221,1453677,1,1,1,0,125,1959,108
27283,0,16,16,0,5259812,5259812,1,1,1,0,198,1977,192
77879,1,0,1,328738,0,328738,0,0,0,0,198,1976,192
84171,1,0,1,328738,0,328738,0,0,0,0,198,1975,192
88291,1,0,1,328738,0,328738,0,0,0,0,198,1974,192
69374,1,0,1,328738,0,328738,0,0,0,0,198,1973,192
40542,1,0,1,328738,0,328738,0,0,0,0,198,1972,192
15631,1,0,1,328738,0,328738,0,0,0,0,198,1971,192
79182,1,0,1,328738,0,328738,0,0,0,0,198,1970,192
42325,1,0,1,328738,0,328738,0,0,0,0,198,1969,192
30617,1,0,1,328738,0,328738,0,0,0,0,198,1968,192
699,1,0,1,328738,0,328738,0,0,0,0,198,1967,192
25903,1,0,1,328738,0,328738,0,0,0,0,198,1966,192
200,1,0,1,328738,0,328738,0,0,0,0,198,1965,192
66844,1,0,1,328739,0,328739,0,0,0,0,198,1964,192
32925,1,0,1,328739,0,328739,0,0,0,0,198,1963,192
12802,1,0,1,328739,0,328739,0,0,0,0,198,1962,192
62007,1,0,1,328739,0,328739,0,0,0,0,198,1961,192
96057,0,26,26,0,4422975,4422975,13,0.327731,0.731115,0,24,2003,8
62983,1,0,1,170114,0,170114,0,0,0,0,24,2002,8
92703,1,0,1,170114,0,170114,0,0,0,0,24,2001,8
84145,1,0,1,170114,0,170114,0,0,0,0,24,2000,8
53361,1,0,1,170114,0,170114,0,0,0,0,24,1999,8
26494,1,0,1,170114,0,170114,0,0,0,0,24,1998,8
50151,1,0,1,170114,0,170114,0,0,0,0,24,1997,8
1503,1,0,1,170114,0,170114,0,0,0,0,24,1996,8
79367,1,0,1,170114,0,170114,0,0,0,0,24,1995,8
98815,1,0,1,170114,0,170114,0,0,0,0,24,1994,8
99099,1,0,1,170114,0,170114,0,0,0,0,24,1993,8
2474,1,0,1,170114,0,170114,0,0,0,0,24,1992,8
58010,1,0,1,170114,0,170114,0,0,0,0,24,1991,8
22745,1,0,1,170114,0,170114,0,0,0,0,24,1990,8
71784,1,0,1,170114,0,170114,0,0,0,0,24,1989,8
90078,1,0,1,170114,0,170114,0,0,0,0,24,1988,8
65929,1,0,1,170115,0,170115,0,0,0,0,24,1987,8
78784,1,0,1,170115,0,170115,0,0,0,0,24,1986,8
94776,1,0,1,170115,0,170115,0,0,0,0,24,1985,8
53,1,0,1,170115,0,170115,0,0,0,0,24,1984,8
99829,1,0,1,170115,0,170115,0,0,0,0,24,1983,8
60127,1,0,1,170115,0,170115,0,0,0,0,24,1982,8
80879,1,0,1,170115,0,170115,0,0,0,0,24,1981,8
63401,1,0,1,170115,0,170115,0,0,0,0,24,1980,8
18465,1,0,1,170115,0,170115,0,0,0,0,24,1979,8
67171,1,0,1,170115,0,170115,0,0,0,0,24,1978,8
19104,0,12,12,0,538717,538717,1,1,1,0,199,2016,193
30226,1,0,1,44893,0,44893,0,0,0,0,199,2015,193
45136,1,0,1,44893,0,44893,0,0,0,0,199,2014,193
51392,1,0,1,44893,0,44893,0,0,0,0,199,2013,193
38543,1,0,1,44893,0,44893,0,0,0,0,199,2012,193
78726,1,0,1,44893,0,44893,0,0,0,0,199,2011,193
48379,1,0,1,44893,0,44893,0,0,0,0,199,2010,193
25355,1,0,1,44893,0,44893,0,0,0,0,199,2009,193
97525,1,0,1,44893,0,44893,0,0,0,0,199,2008,193
35911,1,0,1,44893,0,44893,0,0,0,0,199,2007,193
56102,1,0,1,44893,0,44893,0,0,0,0,199,2006,193
61426,1,0,1,44893,0,44893,0,0,0,0,199,2005,193
64427,1,0,1,44894,0,44894,0,0,0,0,199,2004,193
8550,0,20,20,0,5504340,5504340,1,1,1,0,200,2037,194
5807,1,0,1,275217,0,275217,0,0,0,0,200,2036,194
6886,1,0,1,275217,0,275217,0,0,0,0,200,2035,194
43462,1,0,1,275217,0,275217,0,0,0,0,200,2034,194
32084,1,0,1,275217,0,275217,0,0,0,0,200,2033,194
91241,1,0,1,275217,0,275217,0,0,0,0,200,2032,194
59526,1,0,1,275217,0,275217,0,0,0,0,200,2031,194
90174,1,0,1,275217,0,275217,0,0,0,0,200,2030,194
66241,1,0,1,275217,0,275217,0,0,0,0,200,2029,194
71916,1,0,1,275217,0,275217,0,0,0,0,200,2028,194
35146,1,0,1,275217,0,275217,0,0,0,0,200,2027,194
97122,1,0,1,275217,0,275217,0,0,0,0,200,2026,194
562,1,0,1,275217,0,275217,0,0,0,0,200,2025,194
9064,1,0,1,275217,0,275217,0,0,0,0,200,2024,194
87178,1,0,1,275217,0,275217,0,0,0,0,200,2023,194
90066,1,0,1,275217,0,275217,0,0,0,0,200,2022,194
98551,1,0,1,275217,0,275217,0,0,0,0,200,2021,194
53029,1,0,1,275217,0,275217,0,0,0,0,200,2020,194
93401,1,0,1,275217,0,275217,0,0,0,0,200,2019,194
28645,1,0,1,275217,0,275217,0,0,0,0,200,2018,194
